ID,Age,UseByTime,AthleticsActivities,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,OtherActivities,Dropout,Active_Period,Contract_Duration,PercentageOfVisits,MonthlyValue,PercentageOfClasses,Freq_Visits_Day,Visits_ActivePeriod,Gender_Female
14489,-0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.994535519125683,-0.3698630136986301,-0.5,0.4948805460750852,0.0,0.5636182902584493,-0.6007326007326007,1
14490,-0.16666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.0319634703196347,-0.15,-0.41882008776206725,0.0,-0.08648111332007952,-0.19780219780219785,1
14491,-0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.16666666666666666,0.44999999999999996,0.1350560702096538,2.3597312215022797,0.9443339960238569,-0.09890109890109892,1
14492,0.8333333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.0045662100456621,-0.050000000000000044,0.024865919063871356,2.3998080153587713,0.614314115308151,-0.39560439560439553,1
14493,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.1735159817351598,1.4000000000000001,-0.9848854217454899,0.0,-0.22465208747514906,1.637362637362637,1
14494,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,1.0068493150684932,0.24999999999999994,0.20819112627986344,0.3930885529157667,0.8359840954274355,0.3040293040293039,1
14495,1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.3105022831050228,1.5499999999999996,0.5914188200877621,2.159827213822894,0.6719681908548707,0.10256410256410244,0
14496,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.1872146118721461,0.20000000000000004,-0.9848854217454899,0.0,-0.5715705765407555,0.2124542124542124,0
14497,1.1666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,1.4543378995433789,0.15,-0.871769868356899,0.0,-0.49502982107355864,0.2124542124542124,1
14498,1.0833333333333333,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.9890710382513661,-0.1735159817351598,1.8499999999999999,0.8839590443686007,2.1331893448524117,0.5834990059642148,0.20512820512820498,0
14499,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,-0.365296803652968,-0.39999999999999997,0.6367625548512921,0.0,0.01192842942345931,-0.5018315018315017,0
14500,2.6666666666666665,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,1.7602739726027397,0.3999999999999999,-0.7352510970258409,0.0,-0.23658051689860832,0.5054945054945054,0
14501,-1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.1415525114155252,0.6999999999999998,0.3242320819112627,0.6261099112071034,-0.4831013916500994,0.20146520146520136,0
14502,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-0.5,-0.10000000000000002,0.5426621160409557,0.0,-0.22664015904572565,0.20146520146520136,1
14503,2.3333333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-0.2374429223744292,1.5000000000000002,-0.5046318868844465,0.0,0.16202783300198817,0.20146520146520136,1
14504,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.4680365296803653,-0.10000000000000002,0.41345685031691876,0.0,0.09741550695825053,-0.09890109890109892,1
14505,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.06164383561643835,-0.15,-0.12823013164310088,0.0,0.7445328031809145,-0.09890109890109892,1
14506,-1.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.00228310502283105,-0.5,-0.3018039980497317,2.3998080153587713,-0.6709741550695826,-0.6007326007326007,0
14507,3.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.4497716894977169,0.65,1.059483178937104,0.0,1.8369781312127236,0.8095238095238093,1
14508,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,-0.3424657534246575,-0.5,0.28571428571428564,0.0,-0.13320079522862818,-0.6007326007326007,1
14509,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.7945205479452054,1.5499999999999996,0.9814724524622136,2.96448284137269,0.03677932405566609,0.802197802197802,0
14510,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.4155251141552511,-0.5,0.5767918088737201,0.0,-0.014910536779324069,-0.6007326007326007,0
14511,2.6666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.3242009132420091,-0.15,0.17308629936616288,0.0,1.352882703777336,0.20146520146520136,0
14512,-0.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.07990867579908675,0.6999999999999998,0.705509507557289,2.3998080153587713,0.5576540755467199,0.2124542124542124,0
14513,-1.5833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.1004566210045663,1.2499999999999998,0.5421745490004878,2.3998080153587713,0.08747514910536781,0.6007326007326007,1
14514,3.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,1.5844748858447488,0.24999999999999994,-0.7552413456850315,0.054475641948644106,-0.32703777335984097,0.3040293040293039,1
14515,-1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,2.9836065573770494,1.2602739726027397,0.7999999999999999,0.4407606045831301,2.6784257259419246,0.5705765407554673,-0.1501831501831502,0
14516,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.20776255707762556,-0.15,-1.023890784982935,0.0,-0.6153081510934394,-0.20146520146520147,1
14517,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01092896174863388,-0.0410958904109589,-0.15,-0.3910287664553876,0.0,0.7803180914512924,0.20879120879120877,1
14518,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.11187214611872145,0.5499999999999999,-0.7571916138469038,0.0,-0.246520874751491,0.619047619047619,0
14519,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.1278538812785388,0.9499999999999998,0.940516821062896,2.3222942164626827,0.1570576540755468,-0.09890109890109892,0
14520,2.3333333333333335,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,-0.06164383561643835,0.5,0.5519258898098488,0.0,-0.051689860834990026,1.8021978021978022,0
14521,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.17579908675799086,0.35000000000000003,-0.49731838127742556,0.0,-0.2723658051689861,0.4175824175824174,0
14522,1.0833333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.9890710382513661,-0.273972602739726,0.0,0.5353486104339348,0.0,0.3250497017892645,-0.19780219780219785,1
14523,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.45662100456621,-0.15,0.4402730375426621,0.0,0.31013916500994043,0.2124542124542124,1
14524,-0.16666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.07990867579908675,3.4,-0.1301803998049731,2.3998080153587713,0.01391650099403577,0.8241758241758239,1
14525,0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,1.9908675799086757,-0.25,-0.5758166747927839,0.0,-0.6232604373757457,0.01098901098901092,1
14526,-0.25,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,0.2557077625570776,0.3999999999999999,-0.3149683081423694,0.051115910727141826,0.4343936381709742,1.637362637362637,1
14527,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.1164383561643836,0.09999999999999995,-0.781082398829839,0.14110871130309574,-0.5576540755467196,0.0,1
14528,1.6666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01092896174863388,0.410958904109589,-0.39999999999999997,-0.6733300828863967,0.0,-0.47216699801192846,-0.39926739926739924,1
14529,-0.3333333333333333,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.01092896174863388,-0.4223744292237443,-0.20000000000000004,0.8205753291077522,2.3998080153587713,-0.5536779324055666,-0.19780219780219785,0
14530,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.4657534246575342,-0.5,-0.35446123842028276,0.0,-0.49105367793240556,-0.6007326007326007,1
14531,1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-0.4863013698630137,-0.25,3.5558264261335935,0.0,-0.28230616302186873,0.0,1
14532,-1.5833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,0.2009132420091324,-0.5,-0.40955631399317394,2.3998080153587713,-0.6411530815109344,-0.6007326007326007,0
14533,-1.5833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.3401826484018265,-0.5,0.9302779132130666,0.0,-0.6988071570576542,-0.6007326007326007,0
14534,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2625570776255708,0.35000000000000003,-0.5855680156021451,0.0,0.5785288270377734,1.2014652014652012,1
14535,0.9166666666666666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.3515981735159817,-0.10000000000000002,-1.0809361287176986,0.0,-0.709741550695825,0.0,1
14536,1.0833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,0.0730593607305936,-0.15,0.08873720136518772,0.0,0.29622266401590464,-0.19780219780219785,1
14537,0.5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.9292237442922374,-0.15,-0.8308142369575816,0.0,-0.5308151093439364,-0.30036630036630035,1
14538,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.2762557077625571,0.5,-0.8064358849341784,0.0,-0.3757455268389662,0.6007326007326007,0
14539,0.08333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.4794520547945205,-0.39999999999999997,0.7659678205753291,0.0,-0.621272365805169,-0.39560439560439553,0
14540,1.5833333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.5662100456621004,1.7499999999999998,-0.49878108239882984,0.0,1.0715705765407555,1.9999999999999996,0
14541,1.0833333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,0.4246575342465753,-0.10000000000000002,-0.4100438810336421,0.0,-0.12922465208747513,-0.09890109890109892,1
14542,1.1666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.3904109589041096,-0.35000000000000003,0.3281326182350075,0.0,-0.09741550695825053,-0.39560439560439553,0
14543,1.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.994535519125683,0.8401826484018264,2.3000000000000003,-0.5046318868844465,1.3090952723782097,-0.6083499005964215,-0.09890109890109892,0
14544,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.24885844748858446,0.24999999999999994,-0.7591418820087761,0.4000479961603072,-0.415506958250497,0.619047619047619,0
14545,0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.9890710382513661,2.009132420091324,0.09999999999999995,0.06923451974646522,2.3998080153587713,-0.2882703777335984,-0.39926739926739924,1
14546,-0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0,0.06621004566210045,0.049999999999999975,-0.3018039980497317,0.0,-0.5487077534791253,0.0,1
14547,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,1.9018264840182648,-0.5,-0.6445636274987809,0.0,0.8747514910536779,-0.6007326007326007,0
14548,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01092896174863388,-0.23515981735159816,-0.10000000000000002,-0.20819112627986344,0.0,0.6242544731610338,0.41025641025641013,1
14549,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01092896174863388,0.3675799086757991,0.35000000000000003,-0.45636274987810815,0.0,0.27435387673956263,0.6117216117216114,0
14550,-0.9166666666666666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.9890710382513661,0.09360730593607305,-0.5,0.25109702584105303,0.0,-0.7157057654075547,-0.6007326007326007,1
14551,1.6666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,2.3812785388127855,-0.35000000000000003,-0.4602632862018526,0.023038156947444204,0.7922465208747514,-0.39926739926739924,0
14552,-1.1666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.09817351598173515,0.049999999999999975,0.538274012676743,2.3998080153587713,0.8250497017892644,-0.19780219780219785,0
14553,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.1917808219178082,0.049999999999999975,-0.7552413456850315,0.0,-0.35884691848906564,0.2124542124542124,1
14554,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.2831050228310502,-0.10000000000000002,0.058995611896635825,0.0,1.1550695825049702,-0.09890109890109892,1
14555,1.5833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.86986301369863,0.7499999999999999,-0.25207215992198917,0.0,0.012922465208747472,0.6007326007326007,1
14556,0.9166666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.4246575342465753,0.3,1.1350560702096537,0.23998080153587711,0.36282306163021877,0.4065934065934065,0
14557,0.9166666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,1.3995433789954337,-0.5,0.6031204290589958,1.0856731461483082,0.6341948310139165,-0.6007326007326007,0
14558,-0.25,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.01639344262295082,0.2808219178082192,-0.5,-0.19405168210628962,0.0,-0.47813121272365805,-0.6007326007326007,1
14559,-0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.5730593607305936,-0.5,-0.4368600682593855,0.7271418286537077,-0.15308151093439362,-0.6007326007326007,1
14560,-1.1666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.7442922374429224,1.8499999999999999,0.1901511457825452,2.2450203983681303,0.2654075546719682,0.9999999999999999,1
14561,-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,0.2237442922374429,1.4000000000000001,-0.03998049731838129,2.5497960163186946,-0.3508946322067594,0.01098901098901092,1
14562,-0.75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,-0.22602739726027396,0.049999999999999975,0.33300828863968784,2.2152627789776815,-0.03677932405566595,-0.20146520146520147,1
14563,1.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.4680365296803653,0.5,0.9619697708434911,0.0,0.09741550695825053,0.608058608058608,1
14564,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,0.1141552511415525,0.0,-0.689907362262311,0.0,0.08250497017892647,0.01098901098901092,1
14565,0.8333333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,-0.4497716894977169,-0.5,0.35738664066309106,0.0,-0.5178926441351889,-0.6007326007326007,1
14566,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.3949771689497717,0.9,-0.36957581667479267,0.0,0.6918489065606361,1.1098901098901095,0
14567,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-0.0136986301369863,0.0,-0.378839590443686,0.0,-0.220675944333996,0.0,0
14568,1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.091324200913242,0.6,-0.33934666016577264,1.7453803695704344,-0.3101391650099404,-0.39926739926739924,1
14569,-1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.4748858447488584,0.09999999999999995,1.0789858605558265,2.3998080153587713,-0.6262425447316103,-0.20146520146520147,1
14570,2.4166666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5684931506849316,0.7499999999999999,1.1935641150658216,0.0,2.120278330019881,0.6007326007326007,1
14571,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.3424657534246575,-0.20000000000000004,-0.19600195026816183,0.0,-0.617296222664016,-0.5018315018315017,0
14572,1.1666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,1.3926940639269407,0.3999999999999999,-0.09458800585080437,0.0,1.8658051689860837,0.5054945054945054,1
14573,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,0.2876712328767123,0.0,-0.8712823013164308,0.0,0.04274353876739561,0.0,0
14574,1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.045662100456621,2.15,-0.1760117016089712,2.293256539476842,0.9890656063618292,1.2307692307692308,0
14575,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.9611872146118722,0.09999999999999995,0.3349585568015604,2.3998080153587713,0.12326043737574562,-0.20146520146520147,0
14576,0.75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,3.6004566210045663,-0.5,-0.36128717698683566,2.2586993040556758,-0.6878727634194831,-0.6007326007326007,0
14577,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0.0,-0.3059360730593607,0.5,0.4110190151145782,0.0,0.2932405566600398,1.8021978021978022,1
14578,1.0833333333333333,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.365296803652968,-0.25,1.059483178937104,0.0,-0.07554671968190851,-0.30036630036630035,0
14579,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.2511415525114155,-0.20000000000000004,0.09556313993174065,2.2543796496280297,0.07753479125248511,-0.39926739926739924,1
14580,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01092896174863388,0.773972602739726,-0.25,-1.0804485616772306,0.0,-0.3737574552683896,0.00732600732600728,0
14581,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-0.0502283105022831,-0.050000000000000044,-0.5324232081911261,0.0,0.05268389662027832,0.0,1
14582,-0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,0.4863013698630137,-0.20000000000000004,-0.12432959531935626,0.0,0.7952286282306165,-0.19780219780219785,1
14583,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,2.2511415525114153,1.9,0.1155533885909313,0.23854091672666183,0.492047713717694,5.205128205128204,1
14584,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.5525114155251142,0.15,0.8644563627498782,0.0,0.5029821073558649,0.20146520146520136,1
14585,0.16666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.3105022831050228,0.049999999999999975,-0.15894685519258886,0.0,0.7276341948310141,0.802197802197802,1
14586,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.273972602739726,0.24999999999999994,0.067284251584593,0.0,1.3001988071570578,0.3040293040293039,1
14587,2.3333333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.1210045662100456,-0.5,-1.0092637737688932,0.0,-0.727634194831014,-0.6007326007326007,1
14588,0.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,-0.3356164383561644,-0.35000000000000003,-0.07654802535348611,1.5999520038396928,-0.5427435387673956,-0.5018315018315017,1
14589,0.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.3242009132420091,0.85,0.5938566552901023,0.0,1.421471172962227,1.0256410256410255,1
14590,-0.08333333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.54337899543379,0.3,-0.7844953681131153,0.0,-0.21471172962226637,0.4065934065934065,0
14591,-1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.0410958904109589,-0.5,-0.17016089712335436,2.3998080153587713,-0.7405566600397614,-0.6007326007326007,0
14592,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,3.404109589041096,0.5,-0.7074597757191612,0.0,0.33598409542743535,1.8424908424908422,1
14593,0.9166666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,-0.5,-0.39999999999999997,1.5177961969770843,0.0,-0.595427435387674,-0.5018315018315017,1
14594,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.5616438356164384,0.15,-0.36372501218917586,0.0,-0.2435387673956262,0.20512820512820498,1
14595,0.08333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.994535519125683,0.8789954337899544,0.6,-0.1360312042905899,2.2152627789776815,0.3986083499005964,-0.39926739926739924,1
14596,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,0.00684931506849315,-0.5,0.1760117016089712,0.0,-0.05864811133200798,-0.6007326007326007,1
14597,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01092896174863388,-0.4703196347031963,0.0,-0.364212579229644,0.0,0.1113320079522863,0.6117216117216114,0
14598,0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.1004566210045662,0.20000000000000004,-1.0799609946367623,0.0,-0.6540755467196819,0.20146520146520136,0
14599,2.5833333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.16210045662100456,0.3,0.42467089224768406,0.0,0.5984095427435389,0.4065934065934065,1
14600,0.16666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.3858447488584475,1.4500000000000002,0.4875670404680643,0.0,0.9413518886679921,1.813186813186813,1
14601,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.09817351598173515,-0.15,-0.23451974646513887,0.0,-0.5636182902584493,-0.19413919413919414,0
14602,0.8333333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,0.20319634703196346,-0.10000000000000002,-0.037055095075572794,0.0,1.0606361829025845,0.4175824175824174,0
14603,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.3904109589041096,-0.39999999999999997,-0.6694295465626523,0.0,-0.6222664015904572,-0.39926739926739924,1
14604,1.5833333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,-0.454337899543379,0.15,1.381277425646026,0.0,0.967196819085487,0.20146520146520136,1
14605,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01092896174863388,-0.4703196347031963,0.0,-0.2764505119453924,0.0,0.1113320079522863,0.6117216117216114,1
14606,-1.1666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.4246575342465753,0.049999999999999975,0.8644563627498782,2.3998080153587713,-0.5506958250497018,-0.39926739926739924,0
14607,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.01639344262295082,-0.091324200913242,-0.15,-0.8405655777669429,0.0,-0.6083499005964215,-0.19413919413919414,1
14608,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,-0.4452054794520548,1.2,0.4549000487567039,0.0,3.299204771371769,3.604395604395604,1
14609,-0.8333333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,-0.16666666666666666,-0.20000000000000004,0.5587518283764018,1.4398848092152627,-0.5308151093439364,-0.5018315018315017,1
14610,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.13013698630136986,0.5499999999999999,-0.9336908824963431,0.0,-0.2375745526838966,0.6007326007326007,1
14611,-0.8333333333333334,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,0.906392694063927,-0.25,0.1857630424183326,0.4499640028797696,-0.3041749502982107,-0.30036630036630035,0
14612,1.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,0.04794520547945205,0.65,-0.11701608971233536,0.0,2.2634194831013916,1.0109890109890107,1
14613,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.18036529680365296,0.0,-0.8639687957094099,0.0,0.15308151093439362,0.0,1
14614,-1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,2.6232876712328768,-0.5,0.17308629936616288,1.7859371250299976,-0.1779324055666004,-0.6007326007326007,1
14615,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,0.09360730593607305,-0.45,-0.27352510970258403,0.0,0.2654075546719682,-0.5018315018315017,1
14616,1.5833333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9890710382513661,-0.3949771689497717,0.65,-0.28473915163334956,0.0,2.0039761431411534,0.8095238095238093,0
14617,0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.3310502283105023,0.3999999999999999,-0.5504631886884446,2.1999040076793857,0.15308151093439362,0.0,1
14618,0.3333333333333333,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.994535519125683,-0.2602739726027397,-0.10000000000000002,-0.30960507069722076,0.0,1.7842942345924455,-0.09890109890109892,0
