ID,Age,UseByTime,AthleticsActivities,WaterActivities,FitnessActivities,TeamActivities,RacketActivities,CombatActivities,SpecialActivities,OtherActivities,Dropout,Contract_Duration,PercentageOfVisits,PercentageOfClasses,Freq_Visits_Day,Freq_Classes_Contract,Visits_ActivePeriod,Gender_Female
10000,3.0833333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.4908675799086758,1.15,1.8665706743460522,0.7634194831013917,9.579365079365079,-0.20146520146520147,1
10001,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.2853881278538813,-0.20000000000000004,0.10439164866810653,-0.2047713717693837,0.1984126984126984,-0.5018315018315017,1
10002,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5547945205479452,0.5,0.0,1.208747514910537,0.0,0.619047619047619,0
10003,-1.1666666666666667,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.2579908675799087,0.35000000000000003,0.23998080153587711,0.463220675944334,0.9920634920634921,-0.30036630036630035,0
10004,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.1529680365296804,-0.5,0.0,-0.25546719681908553,0.0,-0.6007326007326007,0
10005,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0684931506849315,1.6999999999999997,0.0,0.3658051689860835,0.0,2.007326007326007,1
10006,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.3059360730593608,0.0,0.0,-0.6093439363817097,0.0,0.01098901098901092,0
10007,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3.0045662100456623,0.3999999999999999,0.0,-0.5666003976143141,0.0,1.637362637362637,0
10008,0.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.3470319634703196,-0.5,0.0,-0.6391650099403579,0.0,-0.6007326007326007,0
10009,-0.75,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.1461187214611872,-0.5,2.3998080153587713,-0.49403578528827036,2.2777777777777777,-0.6007326007326007,1
10010,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.0273972602739726,-0.25,0.0,-0.39562624254473155,0.0,-0.30036630036630035,1
10011,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.8082191780821918,1.7999999999999998,0.0,2.2962226640159047,0.0,5.098901098901098,1
10012,3.3333333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1461187214611872,-0.25,0.0,-0.1600397614314115,0.0,-0.30036630036630035,1
10013,-0.9166666666666666,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06621004566210045,-0.5,0.0,-0.7465208747514911,0.0,-0.6007326007326007,1
10014,0.4166666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1963470319634703,0.35000000000000003,0.0,4.111332007952286,0.0,1.4358974358974357,0
10015,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.03424657534246575,0.5499999999999999,0.0,-0.5725646123260437,0.0,0.6007326007326007,0
10016,2.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,3.598173515981735,0.5499999999999999,0.0,0.8121272365805169,0.0,1.2014652014652012,0
10017,1.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.13926940639269406,-0.25,0.0,1.2147117296222665,0.0,0.0,1
10018,-0.3333333333333333,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.23059360730593606,1.2499999999999998,0.0,1.7455268389662029,0.0,0.608058608058608,0
10019,0.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,-0.5547945205479452,-0.10000000000000002,0.0,-0.11630218687872766,0.0,-0.20146520146520147,0
10020,0.5833333333333334,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.8584474885844748,-0.5,0.0,-0.15109343936381703,0.0,-0.6007326007326007,0
10021,0.25,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.2557077625570776,-0.5,0.0,-0.2852882703777336,0.0,-0.6007326007326007,1
10022,1.6666666666666667,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.1643835616438356,-0.45,2.3998080153587713,-0.23161033797216696,4.3730158730158735,-0.5347985347985348,1
10023,0.08333333333333333,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.917808219178082,1.5999999999999996,2.3998080153587713,1.069582504970179,14.761904761904761,0.5054945054945054,0
10024,1.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.3995433789954338,0.15,0.0,0.37475149105367794,0.0,0.20146520146520136,1
10025,-0.8333333333333334,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.8310502283105023,2.0,1.5999520038396928,-0.6023856858846919,0.9444444444444445,0.0,1
10026,-0.5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.6917808219178082,-0.5,2.5123590112790977,0.3250497017892645,9.23015873015873,-0.6007326007326007,0
10027,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3607305936073059,-0.5,0.0,-0.17395626242544726,0.0,-0.6007326007326007,1
10028,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.9680365296803652,0.0,0.0,-0.3946322067594433,0.0,-0.30036630036630035,1
10029,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.4269406392694064,-0.15,0.07055435565154787,-0.04473161033797221,0.17460317460317462,-0.19780219780219785,1
10030,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4771689497716895,0.65,0.0,2.4821073558648115,0.0,0.8241758241758239,1
10031,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3242009132420091,-0.5,2.3998080153587713,-0.3717693836978131,3.253968253968254,-0.6007326007326007,0
10032,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.410958904109589,-0.35000000000000003,0.0,-0.6719681908548707,0.0,-0.5018315018315017,0
10033,-1.8333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.23515981735159816,-0.5,1.7141828653707705,-0.3697813121272366,2.333333333333333,-0.6007326007326007,1
10034,4.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5547945205479452,0.15,0.0,0.5457256461232605,0.0,0.20146520146520136,1
10035,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.3789954337899543,-0.25,0.0,0.5109343936381711,0.0,0.0,1
10036,-0.8333333333333334,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,3.6118721461187215,0.9499999999999998,2.001919846412287,0.28727634194831025,7.103174603174603,0.3992673992673992,1
10037,0.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.3995433789954338,-0.10000000000000002,0.0,1.452286282306163,0.0,-0.09890109890109892,0
10038,1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2831050228310502,4.3,2.3621310295176388,2.4005964214711732,24.992063492063494,4.402930402930402,1
10039,1.9166666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2968036529680365,0.35000000000000003,0.0,-0.1540755467196819,0.0,0.4175824175824174,1
10040,0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.20319634703196346,0.0,0.0,0.7335984095427436,0.0,0.0,1
10041,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3401826484018265,-0.35000000000000003,0.0,-0.13817097415506954,0.0,-0.5018315018315017,0
10042,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2009132420091324,-0.15,0.0,-0.1878727634194831,0.0,0.2124542124542124,1
10043,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.17579908675799086,1.7499999999999998,0.0,0.04473161033797221,0.0,1.9999999999999996,1
10044,0.9166666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.5022831050228311,0.5,0.0,0.5129224652087476,0.0,0.608058608058608,1
10045,-1.4166666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0936073059360731,0.9499999999999998,1.9808015358771298,0.05367793240556663,5.484126984126983,-0.09890109890109892,1
10046,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.45662100456621,-0.39999999999999997,0.0,-0.37077534791252487,0.0,-0.5018315018315017,1
10047,-1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.091324200913242,0.6999999999999998,2.3998080153587713,-0.13916500994035785,5.111111111111111,0.2124542124542124,0
10048,1.5833333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2328767123287671,1.8499999999999999,2.3998080153587713,0.6739562624254474,11.603174603174603,0.20146520146520136,1
10049,2.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3424657534246575,2.1,0.0,1.8528827037773359,0.0,5.805860805860805,0
10050,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0776255707762557,-0.10000000000000002,0.0,0.7594433399602386,0.0,0.4175824175824174,0
10051,-0.9166666666666666,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.3812785388127854,0.049999999999999975,2.3998080153587713,0.1699801192842943,7.579365079365079,0.20146520146520136,1
10052,-0.16666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.19406392694063926,-0.15,0.0,-0.41848906560636184,0.0,0.20146520146520136,0
10053,0.8333333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.6757990867579908,-0.5,0.0,-0.6709741550695826,0.0,-0.6007326007326007,0
10054,2.4166666666666665,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.8538812785388128,-0.39999999999999997,0.0,-0.0646123260437375,0.0,-0.39926739926739924,0
10055,2.5833333333333335,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.10730593607305935,-0.5,0.0,-0.3399602385685884,0.0,-0.6007326007326007,1
10056,0.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2694063926940639,0.85,0.0,0.43936381709741557,0.0,0.10256410256410244,1
10057,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.13013698630136986,-0.35000000000000003,0.0,-0.31908548707753476,0.0,-0.20146520146520147,1
10058,-0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1780821917808219,-0.5,0.0,0.4383697813121273,0.0,-0.6007326007326007,1
10059,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.8744292237442922,-0.39999999999999997,0.0,-0.5825049701789264,0.0,-0.5018315018315017,0
10060,2.4166666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.363013698630137,1.5000000000000002,0.0,1.327037773359841,0.0,3.4029304029304024,1
10061,-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.178082191780822,0.9499999999999998,2.1665466762658987,0.12823061630218696,6.5396825396825395,0.3992673992673992,0
10062,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.17579908675799086,0.9,0.0,-0.01888667992047713,0.0,1.0256410256410255,1
10063,1.75,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.9726027397260273,0.7999999999999999,0.0,1.720675944333996,0.0,2.6007326007326004,1
10064,1.6666666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3881278538812785,-0.35000000000000003,0.0,-0.2972166998011928,0.0,-0.19780219780219785,0
10065,-1.1666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9726027397260274,-0.20000000000000004,1.5598752099832012,-0.49502982107355864,1.476190476190476,-0.5018315018315017,1
10066,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.17123287671232876,-0.35000000000000003,0.0,-0.7286282306163022,0.0,-0.39560439560439553,1
10067,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.02511415525114155,-0.20000000000000004,0.0,0.09542743538767394,0.0,0.20146520146520136,1
10068,1.6666666666666667,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.9794520547945205,1.5499999999999996,0.0,1.0864811133200796,0.0,1.2014652014652012,1
10069,1.25,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,2.3607305936073057,-0.5,2.2663786897048235,-0.6421471172962226,1.0317460317460316,-0.6007326007326007,0
10070,0.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02054794520547945,-0.5,0.0,0.03180914512922474,0.0,-0.6007326007326007,0
10071,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5570776255707762,0.9,0.0,1.9632206759443338,0.0,0.9999999999999999,1
10072,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1050228310502284,1.15,1.9884809215262778,-0.3200795228628231,3.0396825396825395,0.3992673992673992,0
10073,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.0821917808219178,-0.39999999999999997,0.0,-0.6530815109343936,0.0,-0.39560439560439553,1
10074,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2808219178082192,0.3,2.3998080153587713,0.08250497017892647,6.8809523809523805,-0.30036630036630035,0
10075,-0.08333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.7762557077625571,1.95,0.0,3.117296222664016,0.0,2.4175824175824174,1
10076,-1.1666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.1461187214611872,1.2499999999999998,2.3998080153587713,0.04174950298210745,6.555555555555556,0.6007326007326007,0
10077,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.7876712328767124,1.5499999999999996,2.02735781137509,0.3121272365805169,7.365079365079365,0.802197802197802,0
10078,1.1666666666666667,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.17123287671232876,-0.5,0.0,-0.7226640159045726,0.0,-0.6007326007326007,0
10079,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.6506849315068493,0.24999999999999994,0.0,-0.709741550695825,0.0,0.6007326007326007,1
10080,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2785388127853881,0.6,0.0,0.07654075546719681,0.0,0.3992673992673992,0
10081,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.2785388127853881,0.65,0.0,1.1302186878727634,0.0,0.8058608058608056,0
10082,0.6666666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.1187214611872145,0.24999999999999994,0.2704583633309335,0.9840954274353878,1.5873015873015872,1.2014652014652012,1
10083,2.1666666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.0776255707762557,0.20000000000000004,1.8999280057595391,0.21868787276341956,6.309523809523809,-0.09890109890109892,1
10084,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1278538812785388,0.3999999999999999,0.0,-0.22962226640159042,0.0,0.6007326007326007,0
10085,2.8333333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0730593607305936,-0.5,0.0,-0.5318091451292246,0.0,-0.6007326007326007,0
10086,0.6666666666666666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.4977168949771689,-0.35000000000000003,0.0,-0.5984095427435387,0.0,-0.39560439560439553,1
10087,-0.08333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.0730593607305936,-0.10000000000000002,0.0,-0.06262425447316104,0.0,-0.09890109890109892,1
10088,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.09360730593607305,0.5,2.3998080153587713,0.07753479125248511,6.841269841269841,0.10256410256410244,1
10089,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1917808219178082,0.5,0.0,-0.04274353876739561,0.0,0.6007326007326007,1
10090,-0.6666666666666666,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.1484018264840183,0.3999999999999999,2.3998080153587713,-0.5487077534791253,1.8412698412698412,-0.30036630036630035,1
10091,-1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0981735159817352,0.6999999999999998,0.0,-0.09343936381709733,0.0,0.20146520146520136,0
10092,-1.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.095890410958904,0.6999999999999998,2.063354931605472,0.1133200795228629,6.126984126984127,0.20146520146520136,1
10093,1.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4063926940639269,0.0,0.0,1.208747514910537,0.0,0.6117216117216114,1
10094,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4063926940639269,-0.5,0.0,-0.4652087475149105,0.0,-0.6007326007326007,1
10095,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.7168949771689497,3.4,0.0,2.042743538767396,0.0,8.608058608058608,0
10096,-1.25,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.1141552511415524,0.9499999999999998,2.219822414206863,-0.25646123260437376,3.8571428571428568,0.3992673992673992,0
10097,0.5,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.8401826484018264,-0.5,2.3998080153587713,-0.7147117296222664,0.5158730158730158,-0.6007326007326007,0
10098,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.05707762557077625,-0.15,0.0,0.45526838966202793,0.0,0.20879120879120877,0
10099,-0.3333333333333333,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.4132420091324201,-0.5,0.0,-0.4552683896620279,0.0,-0.6007326007326007,1
10100,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.4223744292237443,-0.39999999999999997,0.0,-0.1013916500994036,0.0,-0.5018315018315017,1
10101,-0.25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1598173515981735,-0.5,0.0,0.14811133200795226,0.0,-0.6007326007326007,1
10102,0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.0228310502283105,1.5000000000000002,0.18454523638108952,1.9602385685884693,1.6825396825396826,-0.20146520146520147,1
10103,0.9166666666666666,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.271689497716895,-0.5,0.0,0.3111332007952287,0.0,-0.6007326007326007,0
10104,-0.5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8744292237442922,0.049999999999999975,2.4497240220782337,-0.051689860834990026,5.928571428571429,-0.5018315018315017,1
10105,-0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3881278538812785,-0.15,0.0,-0.006958250497017817,0.0,-0.19780219780219785,1
10106,-0.25,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0022831050228311,-0.39999999999999997,0.0,1.3986083499005963,0.0,-0.5018315018315017,1
10107,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5570776255707762,-0.15,0.0,-0.09343936381709733,0.0,-0.20146520146520147,1
10108,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.4977168949771689,-0.20000000000000004,0.0,-0.2375745526838966,0.0,0.0,1
10109,0.5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5136986301369864,0.85,0.0,1.9125248508946322,0.0,1.9999999999999996,1
10110,0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.2328767123287671,0.5499999999999999,0.0,-0.43439363817097415,0.0,0.619047619047619,0
10111,0.08333333333333333,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,-0.5958904109589042,-0.15,0.0,0.8777335984095427,0.0,-0.19413919413919414,0
10112,-0.6666666666666666,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0593607305936073,-0.20000000000000004,2.3998080153587713,0.18489065606361835,7.698412698412699,-0.5018315018315017,1
10113,0.6666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.5136986301369864,1.5999999999999996,0.0,3.569582504970179,0.0,3.4029304029304024,1
10114,0.5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.3812785388127854,-0.35000000000000003,0.0,-0.12326043737574548,0.0,-0.39926739926739924,1
10115,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.1575342465753424,-0.35000000000000003,0.0,-0.23161033797216696,0.0,-0.20146520146520147,0
10116,1.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.18036529680365296,-0.5,0.0,-0.3697813121272366,0.0,-0.6007326007326007,0
10117,1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.502283105022831,1.15,0.0,2.033797216699801,0.0,1.0036630036630034,1
10118,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.502283105022831,-0.5,2.3998080153587713,-0.5576540755467196,1.7698412698412698,-0.6007326007326007,0
10119,0.8333333333333334,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3675799086757991,0.65,0.0,0.9065606361829026,0.0,0.619047619047619,1
10120,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.1552511415525114,0.9,0.0,0.23856858846918497,0.0,1.0256410256410255,0
10121,-1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4315068493150685,2.5,2.113270938324934,0.662027833001988,10.134920634920636,0.0,1
10122,-1.3333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.5045662100456622,1.8499999999999999,2.0568754499640027,0.558648111332008,9.158730158730158,0.802197802197802,0
10123,-0.08333333333333333,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.12557077625570776,0.049999999999999975,1.6940244780417566,-0.2644135188866799,2.9047619047619047,-0.5018315018315017,1
10124,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0502283105022831,0.3999999999999999,1.9498440124790015,-0.14612326043737567,4.111111111111111,-0.19413919413919414,0
10125,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.1187214611872146,-0.35000000000000003,0.0,-0.7345924453280318,0.0,-0.39560439560439553,0
10126,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.21689497716894976,0.35000000000000003,2.6114710823134146,0.13916500994035785,7.976190476190476,0.0,1
10127,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.6073059360730594,-0.15,0.0,-0.2634194831013916,0.0,-0.19413919413919414,1
10128,0.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.2465753424657534,0.9499999999999998,2.3998080153587713,0.3658051689860835,9.142857142857142,-0.09890109890109892,0
10129,0.5,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.7511415525114156,-0.39999999999999997,0.0,-0.16799204771371767,0.0,-0.5018315018315017,0
10130,1.4166666666666667,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.4726027397260274,-0.35000000000000003,0.11279097672186225,2.3061630218687874,1.1587301587301588,-0.20146520146520147,0
10131,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.273972602739726,-0.35000000000000003,0.0,-0.7147117296222664,0.0,-0.39560439560439553,1
10132,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.11643835616438356,-0.35000000000000003,0.0,-0.47216699801192846,0.0,-0.5018315018315017,0
10133,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5593607305936074,0.049999999999999975,0.0,0.28528827037773363,0.0,0.01098901098901092,0
10134,-0.16666666666666666,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.01598173515981735,-0.25,0.0,-0.6371769383697813,0.0,-0.30036630036630035,0
10135,-0.08333333333333333,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.906392694063927,1.2499999999999998,2.21766258699304,0.39264413518886687,8.65079365079365,0.0,0
10136,2.8333333333333335,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.3881278538812785,-0.5,0.0,-0.006958250497017817,0.0,-0.6007326007326007,0
10137,0.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3287671232876712,-0.5,1.499880009599232,-0.3976143141153082,1.9047619047619049,-0.6007326007326007,0
10138,-0.16666666666666666,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.03424657534246575,-0.15,0.0,-0.08548707753479122,0.0,0.20146520146520136,0
10139,2.4166666666666665,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.06164383561643835,-0.20000000000000004,0.0,-0.051689860834990026,0.0,0.0,1
10140,-1.6666666666666667,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4954337899543379,1.4000000000000001,2.3998080153587713,0.10834990059642155,7.087301587301588,0.6007326007326007,0
10141,0.75,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.3242009132420091,-0.10000000000000002,0.0,-0.3240556660039761,0.0,0.01098901098901092,1
10142,-1.75,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.723744292237443,0.9499999999999998,2.2152627789776815,-0.12226640159045718,4.841269841269841,0.3992673992673992,1
10143,1.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5251141552511416,-0.35000000000000003,0.0,-0.5477137176938369,0.0,-0.5018315018315017,1
10144,-0.3333333333333333,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0.2762557077625571,-0.15,0.0,-0.27435387673956263,0.0,-0.20146520146520147,0
10145,-0.25,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-0.541095890410959,0.85,0.0,1.1530815109343937,0.0,0.6007326007326007,0
10146,-1.5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.3036529680365297,0.9,1.499880009599232,0.35685884691848907,5.666666666666667,-0.09890109890109892,1
